Date,Open,High,Low,Close,Adj Close,Volume,Conversion,Baseline,SpanA,SpanB,Lagging,label,group,over_cloud,a_over_b,conv_over_base,price_over_conv,position,daily_return
2020-11-15,460.14990234375,460.99407958984375,440.25433349609375,447.55908203125,447.55908203125,10308617165,451.83680725097656,421.9726104736328,371.8468246459961,401.9931182861328,545.79736328125,0,17,1,-1,1,1,2,-0.027362302769762148
2020-11-16,447.5589904785156,463.8310241699219,445.5016174316406,459.9403076171875,459.9403076171875,11441239444,454.1855163574219,423.26499938964844,374.59937286376953,401.9931182861328,568.5673217773438,0,17,1,-1,1,-1,0,0.027663890831452376
2020-11-17,464.4066467285156,482.2322082519531,460.776611328125,480.3600769042969,480.3600769042969,14593057877,458.6980438232422,426.77247619628906,384.35657501220703,401.9931182861328,589.6632080078125,0,17,1,-1,1,1,2,0.044396563964784974
2020-11-18,480.3468322753906,491.9999084472656,465.8309631347656,479.48406982421875,479.48406982421875,17880199224,465.8000183105469,431.6563262939453,384.35657501220703,398.55267333984375,586.0111694335938,0,17,1,-1,1,1,2,-0.001823646722940775
2020-11-19,479.48101806640625,480.1217346191406,465.7042541503906,471.63043212890625,471.63043212890625,12473929218,466.1271209716797,431.6563262939453,384.35657501220703,383.1534118652344,589.3555908203125,1,18,1,1,1,1,4,-0.016379350617824917
2020-11-20,471.6314697265625,513.6103515625,471.6314697265625,509.74456787109375,509.74456787109375,18629943296,476.9323425292969,442.4615478515625,384.82947540283203,368.4580078125,636.1818237304688,1,18,1,1,1,-1,2,0.08081356321758748
2020-11-21,509.7445983886719,550.2274169921875,504.2377624511719,549.4866333007812,549.4866333007812,20757099184,495.2408752441406,460.77008056640625,385.6074905395508,368.4580078125,642.8689575195312,1,18,1,1,1,1,4,0.07796466688339021
2020-11-22,549.4866333007812,579.3724975585938,514.5172119140625,558.068115234375,558.068115234375,21967049601,509.81341552734375,475.3426208496094,385.6074905395508,369.3433837890625,654.8119506835938,1,18,1,1,1,1,4,0.015617271492200935
2020-11-23,558.0595092773438,609.9876098632812,551.2652587890625,608.4540405273438,608.4540405273438,27272302872,525.1209716796875,490.6501770019531,385.6074905395508,369.3433837890625,659.2979125976562,1,18,1,1,1,1,4,0.09028633587462331
2020-11-24,608.5227661132812,621.1734008789062,593.8351440429688,603.8977661132812,603.8977661132812,23281758100,533.3375091552734,496.2430725097656,385.8892135620117,369.3433837890625,638.2908325195312,1,18,1,1,1,1,4,-0.007488280314670304
2020-11-25,603.9020385742188,605.0941772460938,559.67138671875,570.6866455078125,570.6866455078125,20088492893,540.9750061035156,496.2430725097656,387.4803237915039,369.3433837890625,609.81787109375,1,18,1,1,1,1,4,-0.05499460748003315
2020-11-26,570.514892578125,575.6414794921875,485.497314453125,518.8011474609375,518.8011474609375,31104004592,543.4388275146484,496.2430725097656,387.1848907470703,369.3433837890625,634.8541870117188,1,18,1,1,1,1,4,-0.09091766638538712
2020-11-27,519.1080932617188,530.7771606445312,497.24261474609375,517.4937133789062,517.4937133789062,16831105703,543.4388275146484,496.2430725097656,386.7347106933594,369.3433837890625,583.714599609375,1,18,1,1,1,-1,2,-0.0025201063807008817
2020-11-28,517.5973510742188,548.0448608398438,508.1253662109375,538.2297973632812,538.2297973632812,14770243833,546.4024353027344,496.2430725097656,387.01019287109375,369.3433837890625,611.607177734375,1,18,1,1,1,-1,2,0.04007021428140933
2020-11-29,538.2645874023438,576.6024169921875,531.987548828125,575.758056640625,575.758056640625,15017517758,553.3353576660156,499.50050354003906,387.7350311279297,369.3433837890625,626.4107055664062,1,18,1,1,1,-1,2,0.06972534679646114
2020-11-30,575.757080078125,615.2405395507812,571.5377807617188,614.842529296875,614.842529296875,20276867833,553.3353576660156,509.20960998535156,390.95616912841797,369.3433837890625,635.8358154296875,1,18,1,1,1,1,4,0.06788350107386454
2020-12-01,615.0703125,635.1605834960938,571.7539672851562,587.3241577148438,587.3241577148438,27178964465,560.3289489746094,524.0714416503906,392.8944396972656,369.3433837890625,682.642333984375,1,18,1,1,1,1,4,-0.04475677961558855
2020-12-02,587.2615966796875,604.0224609375,578.7410278320312,598.3523559570312,598.3523559570312,16883292129,560.3289489746094,531.8084716796875,411.5778503417969,387.37286376953125,730.3973388671875,1,18,1,1,1,1,4,0.018777021338771238
2020-12-03,598.459228515625,622.4526977539062,588.3463745117188,616.708740234375,616.708740234375,16146190946,560.3289489746094,534.1571807861328,416.3152770996094,392.11029052734375,731.5201416015625,1,18,1,1,1,1,4,0.030678218435329363
2020-12-04,616.7227783203125,618.983154296875,569.2835083007812,569.3541870117188,569.3541870117188,16337589997,560.3289489746094,535.1622314453125,416.3152770996094,392.11029052734375,751.6189575195312,1,18,1,1,1,1,4,-0.07678592848328947
2020-12-05,569.34765625,596.595458984375,563.1066284179688,596.595458984375,596.595458984375,13498010566,566.2015991210938,537.3803558349609,416.3152770996094,392.11029052734375,737.8034057617188,1,18,1,1,1,1,4,0.047845914887590935
2020-12-06,596.5686645507812,606.7919311523438,584.4117431640625,601.9089965820312,601.9089965820312,11290893016,571.6429748535156,537.7074584960938,416.3152770996094,392.11029052734375,730.3675537109375,1,18,1,1,1,1,4,0.008906433191264718
2020-12-07,601.797119140625,602.9179077148438,585.4286499023438,591.8433837890625,591.8433837890625,10720480962,583.5740661621094,537.7074584960938,420.7398681640625,396.0619812011719,774.5349731445312,1,18,1,1,1,1,4,-0.01672281499383932
2020-12-08,591.9008178710938,594.7515869140625,552.46923828125,554.8277587890625,554.8277587890625,14398919320,593.8149108886719,537.7074584960938,423.14659881591797,396.0619812011719,975.5076904296875,1,18,1,1,1,-1,2,-0.06254293959158741
2020-12-09,554.7929077148438,577.2883911132812,532.9984130859375,573.4791259765625,573.4791259765625,15855915840,584.0794982910156,537.7074584960938,428.82035064697266,396.8811798095703,1040.2330322265625,1,18,1,1,1,-1,2,0.033616499701109914
2020-12-10,573.5040283203125,574.6001586914062,549.7840576171875,559.6785278320312,559.6785278320312,11672582040,577.7255554199219,537.7074584960938,432.7544708251953,396.8811798095703,1100.006103515625,1,18,1,1,1,-1,2,-0.024064691319026776
2020-12-11,559.67919921875,560.376708984375,537.8116455078125,545.79736328125,545.79736328125,11098819124,577.7255554199219,540.3311004638672,436.9047088623047,404.88140869140625,1207.1121826171875,1,18,1,1,1,-1,2,-0.024802031631535493
2020-12-12,545.5785522460938,573.3394165039062,545.24560546875,568.5673217773438,568.5673217773438,8534557897,575.9907836914062,547.9685974121094,438.72525787353516,404.88140869140625,1225.6781005859375,1,18,1,1,1,-1,2,0.041718703731370654
2020-12-13,568.60986328125,593.78125,564.5659790039062,589.6632080078125,589.6632080078125,9070377862,569.8951721191406,550.4324188232422,442.7352600097656,408.3888854980469,1224.1971435546875,1,18,1,1,1,-1,2,0.037103585490145585
2020-12-14,589.782470703125,590.4929809570312,577.118408203125,586.0111694335938,586.0111694335938,8125837102,569.8951721191406,550.4324188232422,448.7281723022461,413.2727355957031,1281.0772705078125,1,18,1,1,1,1,4,-0.006193431308962327
2020-12-15,586.0217895507812,596.2477416992188,580.6287841796875,589.3555908203125,589.3555908203125,9326645840,567.9581604003906,553.3960266113281,448.8917236328125,413.2727355957031,1262.2467041015625,1,18,1,1,1,1,4,0.005707094951707736
2020-12-16,589.378662109375,636.6403198242188,582.0391235351562,636.1818237304688,636.1818237304688,15817248373,584.8193664550781,561.0688171386719,459.6969451904297,424.0779571533203,1090.1453857421875,1,18,1,1,1,1,4,0.07945327683237835
2020-12-17,636.1541748046875,673.834228515625,628.7493896484375,642.8689575195312,642.8689575195312,25479532147,603.4163208007812,579.665771484375,478.00547790527344,442.38648986816406,1043.4345703125,1,18,1,1,1,1,4,0.010511356250089365
2020-12-18,642.9169921875,662.6990966796875,632.3560791015625,654.8119506835938,654.8119506835938,15756303983,605.8229370117188,579.665771484375,492.57801818847656,456.9590301513672,1130.7393798828125,1,18,1,1,1,1,4,0.018577647939548747
2020-12-19,654.6242065429688,668.7695922851562,646.6162109375,659.2979125976562,659.2979125976562,12830893778,605.8229370117188,579.665771484375,507.8855743408203,472.26658630371094,1218.4530029296875,1,18,1,1,1,1,4,0.006850763657229253
2020-12-20,659.18505859375,659.9237060546875,625.0144653320312,638.2908325195312,638.2908325195312,13375855442,609.5399169921875,579.665771484375,514.7902908325195,477.85948181152344,1171.8345947265625,1,18,1,1,1,1,4,-0.03186280386564
2020-12-21,638.315185546875,646.8465576171875,600.8360595703125,609.81787109375,609.81787109375,14419493621,619.2001037597656,579.665771484375,518.6090393066406,477.85948181152344,1233.53759765625,1,18,1,1,1,1,4,-0.04460813155249255
2020-12-22,609.4205322265625,635.0765991210938,589.552001953125,634.8541870117188,634.8541870117188,14745890080,625.476318359375,585.5384216308594,519.840950012207,477.85948181152344,1230.1722412109375,1,18,1,1,1,-1,2,0.04105539884074627
2020-12-23,634.8245849609375,637.122802734375,560.3642578125,583.714599609375,583.714599609375,15261413038,617.0992431640625,590.9797973632812,519.840950012207,477.85948181152344,1257.279541015625,1,18,1,1,1,1,4,-0.0805532804990381
2020-12-24,584.1356201171875,613.815185546875,568.5963745117188,611.607177734375,611.607177734375,14317413703,617.0992431640625,602.910888671875,521.32275390625,478.4104461669922,1377.2958984375,1,18,1,1,1,-1,2,0.04778461622112218
2020-12-25,611.5545654296875,633.0614013671875,605.4244384765625,626.4107055664062,626.4107055664062,13520927700,617.0992431640625,603.4163208007812,526.4179306030273,484.6896209716797,1382.2740478515625,1,18,1,1,1,-1,2,0.02420430689984565
2020-12-26,626.498046875,650.721435546875,617.402099609375,635.8358154296875,635.8358154296875,14761125202,614.5669250488281,603.4163208007812,531.2724838256836,491.8854064941406,1121.5709228515625,1,18,1,1,1,1,4,0.015046214535492375
2020-12-27,635.8871459960938,711.3935546875,628.3349609375,682.642333984375,682.642333984375,26093552821,635.87890625,622.1959838867188,542.2001953125,498.8789978027344,1236.51220703125,1,18,1,1,1,1,4,0.07361415859069909
2020-12-28,683.205810546875,745.8777465820312,683.205810546875,730.3973388671875,730.3973388671875,24222565862,653.1210021972656,639.4380798339844,546.0687103271484,498.8789978027344,1230.9906005859375,1,18,1,1,1,1,4,0.06995611391998069
2020-12-29,730.3587036132812,737.952880859375,692.1494140625,731.5201416015625,731.5201416015625,18710683199,653.1210021972656,639.4380798339844,547.2430648803711,498.8789978027344,1391.609375,1,18,1,1,1,1,4,0.0015372492130329984
2020-12-30,731.4728393554688,754.30322265625,720.9888916015625,751.6189575195312,751.6189575195312,17294574210,657.333740234375,643.6508178710938,547.7455902099609,498.8789978027344,1324.414794921875,1,18,1,1,1,1,4,0.027475410142453693
2020-12-31,751.6266479492188,754.2994384765625,726.5119018554688,737.8034057617188,737.8034057617188,13926846861,657.333740234375,643.6508178710938,551.7909774780273,498.8789978027344,1357.05810546875,1,18,1,1,1,1,4,-0.018381058140691575
2021-01-01,737.7083740234375,749.2018432617188,719.792236328125,730.3675537109375,730.3675537109375,13652004358,661.4497985839844,643.6508178710938,554.6752166748047,498.8789978027344,1253.1871337890625,1,18,1,1,1,1,4,-0.010078365039673964
2021-01-02,730.4026489257812,786.7984619140625,718.1094970703125,774.5349731445312,774.5349731445312,19740771179,696.1114501953125,659.8984375,560.6407623291016,499.8247985839844,1332.4921875,1,18,1,1,1,1,4,0.06047286631119175
2021-01-03,774.5118408203125,1006.5650024414062,771.5616455078125,975.5076904296875,975.5076904296875,45200463368,811.9835510253906,769.7817077636719,565.7611846923828,501.3808288574219,1382.5228271484375,1,18,1,1,1,-1,2,0.2594753293956862
2021-01-04,977.058837890625,1153.189208984375,912.3053588867188,1040.2330322265625,1040.2330322265625,56945985763,890.7620849609375,845.5004272460938,560.8934783935547,501.3808288574219,1376.115478515625,1,18,1,1,1,1,4,0.06635041674388553
2021-01-05,1041.498779296875,1129.3714599609375,986.811279296875,1100.006103515625,1100.006103515625,41535932781,918.197509765625,845.5004272460938,557.7165069580078,501.3808288574219,1314.9862060546875,1,18,1,1,1,1,4,0.057461231702209625
2021-01-06,1101.0050048828125,1209.4285888671875,1064.2333984375,1207.1121826171875,1207.1121826171875,44699914188,950.7890014648438,877.3370971679688,559.0283279418945,501.94427490234375,1369.04052734375,1,18,1,1,1,1,4,0.09736862255513934
2021-01-07,1208.078369140625,1282.57958984375,1167.443115234375,1225.6781005859375,1225.6781005859375,40468027280,1000.3445434570312,921.471923828125,561.9796905517578,503.2366638183594,1515.1937255859375,1,18,1,1,1,1,4,0.015380441218393326
2021-01-08,1225.9678955078125,1273.8275146484375,1076.08154296875,1224.1971435546875,1224.1971435546875,44334826666,1000.3445434570312,921.471923828125,560.1637954711914,503.2366638183594,1660.9095458984375,1,18,1,1,1,1,4,-0.0012082756724967059
2021-01-09,1223.740478515625,1303.871826171875,1182.2703857421875,1281.0772705078125,1281.0772705078125,33233105361,1010.9906616210938,932.1180419921875,560.1637954711914,503.2366638183594,1594.7626953125,1,18,1,1,1,1,4,0.04646320835871487
2021-01-10,1280.87109375,1347.9261474609375,1194.715576171875,1262.2467041015625,1262.2467041015625,40616938053,1033.017822265625,954.1452026367188,560.6770935058594,503.2366638183594,1718.65087890625,1,18,1,1,1,1,4,-0.014699009060386903
2021-01-11,1261.6229248046875,1261.6229248046875,924.922607421875,1090.1453857421875,1090.1453857421875,60733630300,1059.743896484375,954.1452026367188,572.944091796875,503.9765319824219,1677.8468017578125,1,18,1,1,1,1,4,-0.13634523092842832
2021-01-12,1088.5267333984375,1149.240234375,1012.76416015625,1043.4345703125,1043.4345703125,37494601692,1130.1157531738281,954.1452026367188,591.5410461425781,522.573486328125,1614.227783203125,1,18,1,1,1,-1,2,-0.0428482439504031
2021-01-13,1043.740966796875,1134.3385009765625,994.549072265625,1130.7393798828125,1130.7393798828125,30109792795,1136.4243774414062,954.1452026367188,592.7443542480469,522.573486328125,1746.6168212890625,1,18,1,1,1,-1,2,0.08367061246989871
2021-01-14,1130.231201171875,1244.1630859375,1093.060791015625,1218.4530029296875,1218.4530029296875,33410915929,1136.4243774414062,954.1452026367188,592.7443542480469,522.573486328125,1768.0350341796875,1,18,1,1,1,-1,2,0.07757191852287426
2021-01-15,1221.877197265625,1250.505859375,1090.7210693359375,1171.8345947265625,1171.8345947265625,35972039310,1136.4243774414062,954.1452026367188,594.6028442382812,522.573486328125,1744.243408203125,1,18,1,1,1,1,4,-0.03826032525754719
2021-01-16,1171.443115234375,1290.0535888671875,1157.623779296875,1233.53759765625,1233.53759765625,32319240157,1136.4243774414062,954.1452026367188,599.4329376220703,522.573486328125,1783.7979736328125,1,18,1,1,1,1,4,0.052655044668727724
2021-01-17,1233.453369140625,1265.6446533203125,1174.3885498046875,1230.1722412109375,1230.1722412109375,29258032819,1136.4243774414062,954.1452026367188,605.5073699951172,522.573486328125,1843.5325927734375,1,18,1,1,1,1,4,-0.0027282155417935883
2021-01-18,1230.313232421875,1259.4500732421875,1187.31103515625,1257.279541015625,1257.279541015625,25817455560,1136.4243774414062,958.2612609863281,604.0395202636719,522.573486328125,1814.10986328125,1,18,1,1,1,1,4,0.02203536943575002
2021-01-19,1257.4345703125,1432.300048828125,1254.52294921875,1377.2958984375,1377.2958984375,47195935190,1178.611328125,1018.8622436523438,610.0050659179688,522.573486328125,1805.0841064453125,1,18,1,1,1,1,4,0.09545717838129009
2021-01-20,1375.2484130859375,1405.744140625,1243.2999267578125,1382.2740478515625,1382.2740478515625,46784030909,1213.424560546875,1024.85107421875,610.2577819824219,525.8309173583984,1779.791015625,1,18,1,1,1,1,4,0.00361443711529974
2021-01-21,1382.6844482421875,1382.6844482421875,1098.4761962890625,1121.5709228515625,1121.5709228515625,45932464754,1213.424560546875,1030.3175048828125,608.9916229248047,535.5400238037109,1781.0675048828125,1,18,1,1,1,1,4,-0.18860451399286926
2021-01-22,1118.8890380859375,1271.6876220703125,1046.5965576171875,1236.51220703125,1236.51220703125,43918338506,1239.4483032226562,1057.7529296875,629.0374450683594,562.1879272460938,1848.458251953125,1,18,1,1,1,-1,2,0.1024824037765284
2021-01-23,1235.2679443359375,1272.151123046875,1200.893310546875,1230.9906005859375,1230.9906005859375,27253895441,1239.4483032226562,1062.2247314453125,646.279541015625,587.1670532226562,1937.44921875,1,18,1,1,1,-1,2,-0.004465468609136769
2021-01-24,1231.2105712890625,1395.111328125,1225.2740478515625,1391.609375,1391.609375,36418163554,1239.4483032226562,1075.2047729492188,646.279541015625,589.5157623291016,1960.164794921875,1,18,1,1,1,-1,2,0.13047928581876245
2021-01-25,1390.639892578125,1467.784912109375,1304.9739990234375,1324.414794921875,1324.414794921875,43565777745,1257.1907348632812,1092.9472045898438,650.4922790527344,594.7335510253906,1919.5340576171875,1,18,1,1,1,1,4,-0.04828551839708972
2021-01-26,1323.74169921875,1376.0850830078125,1253.34033203125,1357.05810546875,1357.05810546875,41572917750,1257.1907348632812,1092.9472045898438,650.4922790527344,596.9516754150391,1935.60107421875,1,18,1,1,1,1,4,0.0246473466409749
2021-01-27,1358.3333740234375,1368.0740966796875,1215.311279296875,1253.1871337890625,1253.1871337890625,39394416990,1257.1907348632812,1092.9472045898438,652.5503082275391,597.2787780761719,1781.992919921875,1,18,1,1,1,1,4,-0.07654128534445381
2021-01-28,1251.27978515625,1356.2886962890625,1226.1739501953125,1332.4921875,1332.4921875,34637234789,1257.1907348632812,1119.6732788085938,678.0049438476562,613.5263977050781,1570.2039794921875,1,18,1,1,1,-1,2,0.06328269064744974
2021-01-29,1369.0867919921875,1428.981201171875,1292.2401123046875,1382.5228271484375,1382.5228271484375,53611955259,1257.1907348632812,1190.0451354980469,790.8826293945312,723.40966796875,1626.57568359375,1,18,1,1,1,1,4,0.03754666640282833
2021-01-30,1382.23193359375,1402.3997802734375,1328.529052734375,1376.115478515625,1376.115478515625,30616574234,1257.1907348632812,1196.353759765625,868.1312561035156,796.7217712402344,1475.7037353515625,1,18,1,1,1,1,4,-0.004634533699547028
2021-01-31,1376.8236083984375,1378.916015625,1288.5015869140625,1314.9862060546875,1314.9862060546875,25198853581,1334.339111328125,1196.353759765625,881.8489685058594,796.7217712402344,1446.03369140625,1,18,1,1,1,1,4,-0.04442161534791822
2021-02-01,1314.855224609375,1373.8458251953125,1274.3577880859375,1369.04052734375,1369.04052734375,29210670920,1341.548095703125,1196.353759765625,914.0630493164062,827.4651031494141,1459.97314453125,1,18,1,1,1,-1,2,0.041106378941601296
2021-02-02,1369.505126953125,1542.990966796875,1362.771240234375,1515.1937255859375,1515.1937255859375,45437142801,1379.151123046875,1233.956787109375,960.9082336425781,871.6781005859375,1416.0489501953125,1,18,1,1,1,-1,2,0.10675593258422955
2021-02-03,1514.7696533203125,1660.9095458984375,1510.01025390625,1660.9095458984375,1660.9095458984375,41874566399,1438.1104125976562,1292.9160766601562,960.9082336425781,874.1419219970703,1564.7076416015625,1,18,1,1,1,1,4,0.09616976222373852
2021-02-04,1661.170166015625,1689.1866455078125,1561.853515625,1594.7626953125,1594.7626953125,44396871836,1452.2489624023438,1307.0546264648438,971.5543518066406,884.7880401611328,1492.6087646484375,1,18,1,1,1,1,4,-0.03982567909810919
2021-02-05,1594.7933349609375,1756.510986328125,1594.7933349609375,1718.65087890625,1718.65087890625,40108628454,1491.3424682617188,1340.716796875,993.5815124511719,909.77880859375,1575.8531494140625,1,18,1,1,1,1,4,0.07768440029221635
2021-02-06,1717.7974853515625,1738.314453125,1649.0687255859375,1677.8468017578125,1677.8468017578125,39873420648,1515.4343872070312,1375.530029296875,1006.9445495605469,916.7117309570312,1541.914306640625,1,18,1,1,1,1,4,-0.023741923184774527
2021-02-07,1677.605712890625,1690.03662109375,1501.750244140625,1614.227783203125,1614.227783203125,39889440151,1515.4343872070312,1375.530029296875,1042.1304779052734,916.7117309570312,1533.2750244140625,1,18,1,1,1,1,4,-0.03791706041817189
2021-02-08,1613.6422119140625,1770.5908203125,1571.5799560546875,1746.6168212890625,1746.6168212890625,48012285956,1522.4743041992188,1408.5936889648438,1045.2847900390625,916.7117309570312,1654.7415771484375,1,18,1,1,1,1,4,0.08201385173983122
2021-02-09,1746.9261474609375,1815.963623046875,1711.62060546875,1768.0350341796875,1768.0350341796875,44180727529,1545.1607055664062,1431.2800903320312,1045.2847900390625,916.7117309570312,1723.15380859375,1,18,1,1,1,1,4,0.012262685569933707
2021-02-10,1768.039794921875,1826.69677734375,1686.5423583984375,1744.243408203125,1744.243408203125,41916084617,1594.7340087890625,1436.6466674804688,1045.2847900390625,916.7117309570312,1834.7279052734375,1,18,1,1,1,1,4,-0.01345653537210656
2021-02-11,1743.7142333984375,1806.5390625,1708.67919921875,1783.7979736328125,1783.7979736328125,36021495262,1664.2235107421875,1436.6466674804688,1045.2847900390625,916.7117309570312,1868.048828125,1,18,1,1,1,1,4,0.022677205052725746
2021-02-12,1783.4891357421875,1861.35693359375,1744.1689453125,1843.5325927734375,1843.5325927734375,37905036865,1681.5535888671875,1453.9767456054688,1045.2847900390625,922.5843811035156,1799.166259765625,1,18,1,1,1,1,4,0.03348732312940794
2021-02-13,1843.98681640625,1871.603515625,1770.612060546875,1814.10986328125,1814.10986328125,35359490535,1686.6768798828125,1459.1000366210938,1047.3428192138672,928.0257568359375,1826.1949462890625,1,18,1,1,1,1,4,-0.015959972504702824
2021-02-14,1814.372314453125,1848.154052734375,1789.9141845703125,1805.0841064453125,1805.0841064453125,31439114900,1686.6768798828125,1459.1000366210938,1098.7367858886719,982.143798828125,1772.1024169921875,1,18,1,1,1,1,4,-0.004975308838028325
2021-02-15,1804.6767578125,1833.83056640625,1683.9066162109375,1779.791015625,1779.791015625,38955610883,1686.6768798828125,1459.1000366210938,1119.1378173828125,982.6492309570312,1924.6854248046875,1,18,1,1,1,1,4,-0.014012139783403876
2021-02-16,1778.945556640625,1824.5186767578125,1729.6419677734375,1781.0675048828125,1781.0675048828125,34269369268,1721.5917358398438,1459.1000366210938,1121.8710327148438,982.6492309570312,1854.5643310546875,1,18,1,1,1,1,4,0.0007172130023165302
2021-02-17,1781.35009765625,1853.6676025390625,1736.705810546875,1848.458251953125,1848.458251953125,35955412703,1777.7550659179688,1536.2484130859375,1148.6006164550781,982.6492309570312,1791.7022705078125,1,18,1,1,1,1,4,0.03783727842182305
2021-02-18,1848.206298828125,1949.9034423828125,1848.206298828125,1937.44921875,1937.44921875,28255902969,1816.905029296875,1582.6073608398438,1150.8365173339844,982.6492309570312,1806.9718017578125,1,18,1,1,1,1,4,0.04814334686912458
2021-02-19,1938.85986328125,1969.5469970703125,1896.6844482421875,1960.164794921875,1960.164794921875,26268814253,1826.726806640625,1592.4291381835938,1157.3265380859375,982.6492309570312,1823.4493408203125,1,18,1,1,1,1,4,0.0117244756414987
2021-02-20,1959.9029541015625,2036.2864990234375,1830.531494140625,1919.5340576171875,1919.5340576171875,34696091102,1860.0965576171875,1625.7988891601562,1175.0689697265625,1000.3916625976562,1782.8551025390625,1,18,1,1,1,1,4,-0.02072822520328288
2021-02-21,1918.673095703125,1974.2596435546875,1890.3681640625,1935.60107421875,1935.60107421875,23626547717,1860.0965576171875,1625.7988891601562,1175.0689697265625,1000.3916625976562,1817.6241455078125,1,18,1,1,1,1,4,0.00837026909619265
2021-02-22,1935.557861328125,1936.4537353515625,1580.6265869140625,1781.992919921875,1781.992919921875,42409646036,1808.45654296875,1631.230224609375,1175.0689697265625,1000.3916625976562,1812.6346435546875,1,18,1,1,1,1,4,-0.0793594074434344
2021-02-23,1781.4090576171875,1781.4090576171875,1378.8409423828125,1570.2039794921875,1570.2039794921875,52029864713,1707.563720703125,1655.3221435546875,1188.4320068359375,1000.3916625976562,1788.217041015625,1,18,1,1,1,1,4,-0.11884948478862234
2021-02-24,1571.4764404296875,1710.9837646484375,1511.0189208984375,1626.57568359375,1626.57568359375,31329000537,1707.563720703125,1655.3221435546875,1223.617935180664,1000.3916625976562,1691.333984375,1,18,1,1,1,-1,2,0.03590087965500732
2021-02-25,1625.3939208984375,1670.22412109375,1465.0589599609375,1475.7037353515625,1475.7037353515625,24481681873,1707.563720703125,1655.3221435546875,1226.7722473144531,1002.7982788085938,1678.650146484375,1,18,1,1,1,-1,2,-0.09275433646521236
2021-02-26,1478.6533203125,1559.0289306640625,1407.979248046875,1446.03369140625,1446.03369140625,31435997881,1707.563720703125,1655.3221435546875,1265.346435546875,1002.7982788085938,1593.4134521484375,1,18,1,1,1,-1,2,-0.02010569143015961
2021-02-27,1446.929443359375,1524.932373046875,1433.7869873046875,1459.97314453125,1459.97314453125,20742103233,1707.563720703125,1699.5288696289062,1268.950927734375,1006.5152587890625,1595.3592529296875,1,18,1,1,1,-1,2,0.009639784472410318
2021-02-28,1459.8604736328125,1468.3914794921875,1300.47216796875,1416.0489501953125,1416.0489501953125,27637026080,1668.3793334960938,1668.3793334960938,1306.553955078125,1051.6776123046875,1702.842041015625,1,18,1,1,1,-1,2,-0.03008561801322729
2021-03-01,1417.151123046875,1567.694580078125,1416.4161376953125,1564.7076416015625,1564.7076416015625,24032838645,1637.3659057617188,1668.3793334960938,1365.5132446289062,1110.6369018554688,1716.49462890625,1,18,1,1,-1,-1,0,0.10498132242232572
2021-03-02,1564.0634765625,1597.610107421875,1461.325439453125,1492.6087646484375,1492.6087646484375,22523669722,1618.4629516601562,1668.3793334960938,1379.6517944335938,1124.7754516601562,1691.35595703125,1,18,1,1,-1,-1,0,-0.046078177824534605
2021-03-03,1491.451171875,1650.360595703125,1481.90576171875,1575.8531494140625,1575.8531494140625,22674780680,1540.9406127929688,1668.3793334960938,1416.0296325683594,1158.4376220703125,1819.6849365234375,1,18,1,1,-1,-1,0,0.055771067902868676
2021-03-04,1574.623779296875,1622.953857421875,1511.1033935546875,1541.914306640625,1541.914306640625,22906118718,1505.7279663085938,1668.3793334960938,1445.4822082519531,1158.4376220703125,1846.03369140625,1,18,1,1,-1,1,2,-0.02153680549869552
2021-03-05,1541.541748046875,1547.878173828125,1450.891357421875,1533.2750244140625,1533.2750244140625,21067146937,1485.34814453125,1668.3793334960938,1445.4822082519531,1158.4376220703125,1918.362060546875,1,18,1,1,-1,1,2,-0.005602958730816177
2021-03-06,1532.372802734375,1669.1065673828125,1519.14111328125,1654.7415771484375,1654.7415771484375,22746262366,1484.7893676757812,1668.3793334960938,1465.5339965820312,1165.4775390625,1977.27685546875,1,18,1,1,-1,1,2,0.07922032955620151
2021-03-07,1655.3924560546875,1730.9241943359375,1636.564453125,1723.15380859375,1723.15380859375,23809935410,1515.6981811523438,1668.3793334960938,1488.2203979492188,1188.1639404296875,2143.2255859375,1,18,1,1,-1,1,2,0.04134315133557287
2021-03-08,1724.229248046875,1835.192138671875,1670.9420166015625,1834.7279052734375,1834.7279052734375,27630991158,1567.8321533203125,1668.3793334960938,1515.6903381347656,1193.530517578125,2028.4224853515625,1,18,1,1,-1,1,2,0.06474993475523938
2021-03-09,1835.1480712890625,1868.048828125,1804.266357421875,1868.048828125,1868.048828125,23461244507,1642.2324829101562,1668.3793334960938,1550.4350891113281,1193.530517578125,2093.122802734375,1,18,1,1,-1,1,2,0.01816123402047265
2021-03-10,1868.489013671875,1873.80322265625,1766.490478515625,1799.166259765625,1799.166259765625,25154173185,1662.3472900390625,1668.3793334960938,1567.7651672363281,1210.860595703125,2107.88720703125,1,18,1,1,-1,1,2,-0.03687407273423038
2021-03-11,1798.033935546875,1843.81884765625,1734.6170654296875,1826.1949462890625,1826.1949462890625,24013132909,1662.3472900390625,1668.3793334960938,1572.8884582519531,1220.0999450683594,2118.37890625,1,18,1,1,-1,1,2,0.015022895397648561
2021-03-12,1826.5467529296875,1839.497314453125,1728.98095703125,1772.1024169921875,1772.1024169921875,22435821312,1662.3472900390625,1668.3793334960938,1572.8884582519531,1238.5139770507812,1971.0772705078125,1,18,1,1,-1,1,2,-0.02962034771084776
